id,logFC,AveExpr,t,P.Value,adj.P.Val,B,TargetFullName,Target,EntrezGeneSymbol,Type
PGD.4187.49.2,0.1998184775659019,9.60411441889734,-0.7790450460070767,0.1256852271836437,0.4638111952142795,-6.0947439802739725,"6-phosphogluconate dehydrogenase, decarboxylating",6-Phosphogluconate dehydrogenase,PGD,Protein
KLK4.2833.20.1,0.5961708278103507,5.968798493924447,-0.7788076469283771,0.5991992477828939,0.5098910912193867,-6.094925483544783,Kallikrein-4,Kallikrein 4,KLK4,Protein
COTL1.4905.63.1,0.0951985962306205,10.087025748961796,0.7771348836525181,0.1841863390791698,0.8859081456522029,-6.096202872537186,Coactosin-like protein,Coactosin-like protein,COTL1,Protein
CD40LG.3534.14.2,-0.0581254223656868,6.1110884524910976,0.7762272935131133,0.2092948088043445,0.9357258275643506,-6.096894829929743,CD40 ligand,"CD40 ligand, soluble",CD40LG,Protein
INHBA.INHBB.8467.9.3,0.2669064083972834,7.815856959448529,0.7740854172311987,0.2155010456833594,0.9457101339164932,-6.098524711926917,Inhibin beta A chain:Inhibin beta B chain heterodimer,Activin AB,INHBA INHBB,Protein
IL7.4140.3.2,-0.4407668010003019,4.914583320087781,0.7738403094861911,0.9183129698697567,0.0966779309505184,-6.098710950511386,Interleukin-7,IL-7,IL7,Protein
PDE7A.5178.5.3,0.4526750928273588,6.256054012612491,-0.7734665342090551,0.0644656885926044,0.5814613011802955,-6.09899484353115,"High affinity cAMP-specific 3',5'-cyclic phosphodiesterase 7A",PDE7A,PDE7A,Protein
AMH.4923.79.1,-0.0074647983171295,12.13283109843937,-0.7726636093926552,0.0830680082915785,0.885979784244267,-6.099604237959438,Muellerian-inhibiting factor,MIS,AMH,Protein
RBP4.5482.61.3,0.146571768966033,5.964524600396708,0.7719842854100056,0.8945087554936465,0.1906243664617677,-6.100119343712385,Retinol-binding protein 4,RBP,RBP4,Protein
FN1.3434.34.1,0.0455498622271797,10.462547676467931,0.771635960217571,0.6115471023268629,0.476847198869387,-6.10038329507163,Fibronectin Fragment 3,FN1.3,FN1,Protein
MAP2K2.3628.3.4,0.1766911084466193,8.179699886547542,-0.7711133085142593,0.669078353871958,0.885979784244267,-6.100779129485622,Dual specificity mitogen-activated protein kinase kinase 2,MP2K2,MAP2K2,Protein
BIRC7.4561.65.2,0.2056439232679186,4.107437116147916,-0.768564718495728,0.0363067293806844,0.8940331766304698,-6.10270559544492,Baculoviral IAP repeat-containing protein 7 Isoform beta,Livin B,BIRC7,Protein
MDH1.3853.56.1,-0.1167769341559954,11.680867089276548,-0.7636785272733663,0.1799357130672857,0.6016234909353356,-6.106381730278916,"Malate dehydrogenase, cytoplasmic",MDHC,MDH1,Protein
FGA.FGB.FGG.4907.56.1,0.0052018021274226,12.32982080838529,-0.7601529356674425,0.4237688007350283,0.9784277000485888,-6.109020076941476,D-dimer,D-dimer,FGA FGB FGG,Protein
NTRK2.4866.59.2,-0.0514068472695582,7.091451682090875,-0.7601390805182625,0.913604338882751,0.9093276460692572,-6.109030421938265,BDNF/NT-3 growth factors receptor,TrkB,NTRK2,Protein
GCKR.5223.59.3,-0.0245629121589399,6.792565250120458,0.7590569827710887,0.0594982481956733,0.4479163102243674,-6.109837808430917,Glucokinase regulatory protein,GCKR,GCKR,Protein
CFI.2567.5.6,0.0799914334158239,13.689683990614002,-0.7582805873317173,3.4194145831136736e-05,0.7889865356997936,-6.110416412704879,Complement factor I,Factor I,CFI,Protein
IL36A.14150.7.3,0.1986991535023603,6.89178997747112,0.7579203111843491,0.0793868384435878,0.9746376497706573,-6.110684711086418,Interleukin-36 alpha,IL-1F6,IL36A,Protein
YWHAE.14157.21.3,-0.2398717230788545,9.939105490090736,0.7576806238651732,0.4433634880719574,0.946503017645702,-6.110863138115388,14-3-3 protein epsilon,14-3-3E,YWHAE,Protein
MPO.2580.83.2,0.0155445215038582,11.492592706712992,-0.7573105043108053,0.3037363459898335,0.9825746346108885,-6.111138553279462,Myeloperoxidase,Myeloperoxidase,MPO,Protein
L1CAM.4246.40.2,0.1532564152638953,6.842388038245602,0.7565555177213201,0.0026586978280301,0.6167167828780324,-6.1116999522847735,Neural cell adhesion molecule L1,NCAM-L1,L1CAM,Protein
CAPN1.CAPNS1.2668.70.2,-0.0401038159671948,11.798475221294112,0.7562831782470198,0.0103241217419433,0.4750468102054097,-6.111902327165073,Calpain I,Calpain I,CAPN1 CAPNS1,Protein
LGALS3.3066.12.1,-0.0227324734051728,11.804494193607113,0.7547073636432142,0.8138093392296478,0.8264504285720825,-6.113071921854261,Galectin-3,Galectin-3,LGALS3,Protein
OSM.2693.20.3,0.0296491655464945,7.970292944577213,0.7533566974377951,0.2065681631176836,0.6856908897892726,-6.114072521364191,Oncostatin-M,OSM,OSM,Protein
AMIGO2.14134.49.3,0.0567843269960596,9.24416036465036,-0.7521432262612364,0.0039699297772783,0.5808013782441629,-6.114969998935104,Amphoterin-induced protein 2,AMGO2,AMIGO2,Protein
HBEGF.4134.4.2,0.1625045615547356,4.835606647843506,-0.7520354527821683,0.183508487913707,0.921479772689071,-6.115049639716304,Heparin-binding EGF-like growth factor,HB-EGF,HBEGF,Protein
GSN.4775.34.3,-0.197874551595167,7.463307395791566,-0.751979229864387,0.2032053810198424,0.5098910912193867,-6.115091182057983,Gelsolin,Gelsolin,GSN,Protein
ESR1.2945.25.1,0.0249290032785065,7.377171596796005,0.7507997625812474,0.7141765794171773,0.9679202984666976,-6.115961978399426,Estrogen receptor,ER,ESR1,Protein
MSLN.3893.64.1,0.0777656787506488,6.785834260395047,-0.7496751863522191,0.7545763490841254,0.6528584102581613,-6.116791011712309,Mesothelin,Mesothelin,MSLN,Protein
NOV.2737.22.2,-0.1180863813580414,7.151871116026762,0.7490982491847562,0.0051814589508364,0.5362510544323088,-6.117215858824998,Protein NOV homolog,NovH,NOV,Protein
MICB.5102.55.3,-0.1427604325672369,7.921806453714695,0.7459772470414074,0.7570076866929865,0.5304096383562333,-6.119508601611902,MHC class I polypeptide-related sequence B,MICB,MICB,Protein
HSD17B10.4217.49.3,-0.6161659865493923,6.685272209409756,-0.7338717303442258,0.3449321055741799,0.5443090997661443,-6.128313438049199,3-hydroxyacyl-CoA dehydrogenase type-2,ERAB,HSD17B10,Protein
IL4R.3055.54.2,-0.0396868910433407,5.457634722875407,-0.7335709527303031,0.4530164231653093,0.6626837828924608,-6.128530421568422,Interleukin-4 receptor subunit alpha,IL-4 sR,IL4R,Protein
NLGN4X.5357.60.3,-0.2071898415732307,6.913537701960174,-0.7334379641813368,0.225311791374364,0.8178584529050961,-6.128626333037809,"Neuroligin-4, X-linked",NLGNX,NLGN4X,Protein
SRC.5488.74.3,0.1326388111523788,8.280324926849097,-0.731620698230525,0.7413079953596675,0.739120469850096,-6.1299352513528005,Proto-oncogene tyrosine-protein kinase Src,SRCN1,SRC,Protein
ANXA6.5335.73.3,-0.1903802183168015,9.719075866218446,0.7245379202066082,0.5512135289227994,0.0592346340103318,-6.135006579783909,Annexin A6,annexin VI,ANXA6,Protein
TP53.6152.111.3,-0.00520137235179,8.074159594735251,0.7243768251910121,0.2980717925842495,0.3469589268924878,-6.135121366482922,Cellular tumor antigen p53,p53,TP53,Protein
C1R.3285.23.2,-0.3078099256760491,9.716569750985869,-0.7243500989240726,0.815352140941602,0.9500653706960728,-6.135140407622689,Complement C1r subcomponent,C1r,C1R,Protein
SIGLEC7.2742.68.2,0.000571806460839898,7.810715298142047,0.7219301436917721,0.2379584707075993,0.5443090997661443,-6.136861670055683,Sialic acid-binding Ig-like lectin 7,Siglec-7,SIGLEC7,Protein
FUT3.4548.4.2,-0.0279885438163633,6.9253520538684255,0.7206060127058302,0.0232536559888641,0.831673986495361,-6.137801121441712,Galactoside 3(4)-L-fucosyltransferase,Fucosyltransferase 3,FUT3,Protein
PPIA.3844.2.1,-0.0636033310027757,13.118418278769171,0.7197974350132708,0.8255104541093271,0.7340826504222945,-6.138373969236636,Peptidyl-prolyl cis-trans isomerase A,Cyclophilin A,PPIA,Protein
C2.3186.2.2,0.0419967026704836,8.684187779468676,-0.7189769069329491,0.6064947461165484,0.476847198869387,-6.138954642988165,Complement C2,C2,C2,Protein
HIST1H3A.14146.92.3,0.1614428711580539,10.309323800953646,-0.7170112419365107,0.239686907638931,0.3032083736456712,-6.140343086269694,Histone H3.1,H31,HIST1H3A,Protein
CTSA.3179.51.2,-0.1631790810269955,10.312999275326336,0.7169040782995962,0.7785416548131416,0.5825264606613415,-6.140418674622682,Lysosomal protective protein,Cathepsin A,CTSA,Protein
ETHE1.3847.56.2,-0.0857166691413124,9.007945881364147,0.716660858172337,0.0059298026520806,0.9668387152752044,-6.140590190188586,"Persulfide dioxygenase ETHE1, mitochondrial",ETHE1,ETHE1,Protein
MMP3.2788.55.1,0.2105688853779034,7.23840704884147,-0.715957592017325,0.9130161017096798,0.218131882529488,-6.141085804998593,Stromelysin-1,MMP-3,MMP3,Protein
CNTN5.3299.29.2,0.1573198069825774,6.561275673287268,0.7145438386433314,0.5645254054292688,0.6913717356352372,-6.142080688916583,Contactin-5,Contactin-5,CNTN5,Protein
HMGN1.9187.2.3,0.4557238411883151,7.131589518128498,-0.7136638073243057,0.0140626004918643,0.170888434963279,-6.142699015241974,Non-histone chromosomal protein HMG-14,HMGN1,HMGN1,Protein
SECTM1.13093.6.3,-0.0386540830204391,7.708052610345474,0.713337066865764,0.1010873614980956,0.9746376497706573,-6.142928400106964,Secreted and transmembrane protein 1,SECTM1,SECTM1,Protein
SERPINA3.2879.9.2,-0.0719731739795123,16.700219420424208,-0.7105794973303756,0.3456219299170524,0.5880055108431427,-6.144860245918836,Alpha-1-antichymotrypsin,a1-Antichymotrypsin,SERPINA3,Protein
YWHAB.14156.33.3,0.0535979246436537,9.654459441481883,0.7100623977518754,0.0042939022918618,0.3766201553230569,-6.145221693684943,14-3-3 protein beta/alpha,14-3-3 protein beta/alpha,YWHAB,Protein
EGFR.5328.33.37,-0.1104836562410659,5.857999812913539,0.7093921746397086,0.001230586167217,0.885979784244267,-6.145689791691874,Epidermal growth factor receptor variant III,EGFRvIII,EGFR,Protein
CRELD1.7628.40.3,-0.1332456531715938,8.795168724695621,0.7006878385943076,0.7209778424937363,0.6035298739855065,-6.151729932861477,Cysteine-rich with EGF-like domain protein 1,CREL1,CRELD1,Protein
IFNL1.4396.54.1,0.2448733220123859,5.634451710123511,-0.6986575059073263,0.0446559305725943,0.4955902569141008,-6.15312836646325,Interferon lambda-1,IFN-lambda 1,IFNL1,Protein
PSMD7.3898.5.2,0.0004721831414548356,6.530572679033911,-0.692655313868996,0.0009709807578473058,0.7986161639224187,-6.157239344734751,26S proteasome non-ATPase regulatory subunit 7,PSD7,PSMD7,Protein
PLXNB2.9216.100.3,0.2036924120263558,9.718959721586051,0.6913431190885497,0.0840891419498266,0.952208235522787,-6.158133472583909,Plexin-B2,PLXB2,PLXNB2,Protein
LMAN2.7638.30.3,-0.0125321293471693,10.551350784294224,0.6889981827853905,0.2014012951938004,0.6114878768447024,-6.159727187702988,Vesicular integral-membrane protein VIP36,"Lectin, mannose-binding 2",LMAN2,Protein
DNAJB1.3852.19.2,0.0177273361199537,5.9094302780607,-0.6879884065700168,0.3561614156147135,0.735315037676685,-6.160411844838217,DnaJ homolog subfamily B member 1,HSP 40,DNAJB1,Protein
A2M.3708.62.1,-0.2011759263921071,11.014929289906808,0.6878564880472645,0.5998789061829615,0.831673986495361,-6.16050121696333,Alpha-2-macroglobulin,a2-Macroglobulin,A2M,Protein
UNC5C.5139.32.3,-0.207059843523299,9.580505053862884,0.6865519280689064,0.8441533296008433,0.1991640338239304,-6.161384128944597,Netrin receptor UNC5C,UNC5H3,UNC5C,Protein
GPC3.4842.62.2,0.3436657292056033,7.613155191868424,-0.6859920573284372,0.0345707357179674,0.9541606184701972,-6.161762541474885,Glypican-3,Glypican 3,GPC3,Protein
FGFR4.4988.49.2,-0.1709470545720639,8.805362113137729,-0.6842690921145036,0.1407458869736378,0.6784034198585958,-6.162925189661136,Fibroblast growth factor receptor 4,FGFR4,FGFR4,Protein
GZMA.3440.7.2,0.053622751879386,9.308080461235951,-0.6827616913359602,0.6586112823470838,0.885979784244267,-6.163940034185098,Granzyme A,granzyme A,GZMA,Protein
APOE.2938.55.2,-0.0395171711471207,16.3468761249177,-0.6821982691921967,0.311724563484422,0.9133973979323466,-6.164318792066564,Apolipoprotein E (isoform E4),Apo E4,APOE,Protein
SNCA.8458.111.3,-0.3898026309685962,10.471675964367796,0.6816660518219186,0.5322140045596877,0.8472440159806283,-6.164676292184239,Alpha-synuclein,a-Synuclein,SNCA,Protein
ESD.4984.83.1,-0.2050080463335994,10.976423967830346,-0.68066021555298,0.5121071895042157,0.1637763517755247,-6.165351186523704,S-formylglutathione hydrolase,Esterase D,ESD,Protein
PRSS1.3049.61.2,-0.4505459209934967,10.298328366045547,-0.6787854479511332,0.239862484883804,0.2365706245057746,-6.166606516639515,Trypsin-1,Trypsin,PRSS1,Protein
CD70.5807.77.3,0.3231234352131363,7.325527315680068,0.6759024057724713,0.2916341214002185,0.8552701355636205,-6.168530378806739,CD70 antigen,CD70,CD70,Protein
PLA2G10.2949.6.2,-0.0578756262287593,6.821205417622624,0.6752590275301158,0.6715969237374652,0.8293005602401148,-6.168958614907398,Group 10 secretory phospholipase A2,GX,PLA2G10,Protein
PA2G4.4258.15.2,-0.1407052395944367,7.227488816600739,0.6750604550129362,0.0237294700648842,0.7563875991990716,-6.169090705388142,Proliferation-associated protein 2G4,PA2G4,PA2G4,Protein
INS.4883.56.2,0.2987401516053857,5.0404186911817925,0.6715636671624079,0.6197072530740837,0.5814613011802955,-6.171410548232611,Insulin,Insulin,INS,Protein
FN1.4131.72.2,0.0232583087587743,12.896545596737491,-0.6713835132880017,0.9456877170077564,0.6143387332415634,-6.171529747155782,Fibronectin,Fibronectin,FN1,Protein
METAP1.3210.1.2,0.1704973711955514,6.237737744175668,-0.6705984227389997,0.0886663951904092,0.2313239199096991,-6.172048837862075,Methionine aminopeptidase 1,METAP1,METAP1,Protein
LGALS8.4909.68.1,0.123469077910729,6.202193171293085,-0.6698771234838483,0.6978792918831589,0.9305732879017278,-6.172525227376362,Galectin-8,Galectin-8,LGALS8,Protein
APOE.2937.10.2,-0.1346189149940253,15.790103798664266,-0.6661732293309233,0.817375106283278,0.0837294036776289,-6.174963607206338,Apolipoprotein E (isoform E3),Apo E3,APOE,Protein
APOA1.2750.3.2,0.0632340353663819,10.490239095868318,-0.6616000391905945,0.6165497947326589,0.0662352136949655,-6.177956030623445,Apolipoprotein A-I,Apo A-I,APOA1,Protein
TNFRSF12A.5138.50.3,-0.2534676645721712,6.140162379258996,-0.6613745971040184,0.2547976951691494,0.4750468102054097,-6.178103025096775,Tumor necrosis factor receptor superfamily member 12A,TWEAKR,TNFRSF12A,Protein
LTF.2780.35.2,0.1115854631903191,13.23322476007755,0.6600166406847996,0.8616382041481038,0.320540959255515,-6.178987413672884,Lactotransferrin,Lactoferrin,LTF,Protein
S100A7.5921.58.3,-0.0348560974958957,6.57161623673699,-0.657041273551943,0.7602368392272766,0.9975038091404568,-6.180918947692351,Protein S100-A7,S100A7,S100A7,Protein
CTSC.3178.5.2,-0.0206469094885219,7.0549449521452,0.6570036118909466,0.1090003563752622,0.5098910912193867,-6.180943341981745,Dipeptidyl peptidase 1,CATC,CTSC,Protein
NRG1.9178.30.3,-0.1173587092366856,5.506740393324677,-0.6563050299279255,0.9586707944203572,0.5300760428697616,-6.181395580895158,Neuregulin-1,NEUREGULIN-1,NRG1,Protein
UBB.6641.60.3,-0.0631053848200363,8.936070613120373,0.6507852944139131,0.3946123813232294,0.1898319052289153,-6.184952318644273,PolyUbiquitin K48-linked,PolyUbiquitin K48,UBB,Protein
HINT1.5900.11.2,0.3704648955251986,8.594747035954722,0.6473675038943328,0.5818758981981398,0.735315037676685,-6.187139891817595,Histidine triad nucleotide-binding protein 1,HINT1,HINT1,Protein
IL17B.3499.77.2,-0.105275385424351,4.943883643112645,-0.6458663438354615,0.260790971921398,0.0323128362802425,-6.188097152197459,Interleukin-17B,IL-17B,IL17B,Protein
ULBP1.3081.70.2,0.0563884637013069,6.877667640294892,-0.6451145241430314,0.5890967558094371,0.9488720253751018,-6.18857575513608,NKG2D ligand 1,ULBP-1,ULBP1,Protein
KIR3DS1.5097.14.3,0.0480225177717859,6.56832298617867,0.6440806862794555,0.1187117939285979,0.0726939270031065,-6.189232997429949,Killer cell immunoglobulin-like receptor 3DS1,KI3S1,KIR3DS1,Protein
GFRA1.3314.74.2,0.0290998452223976,7.8227374748055585,0.64404466727573,0.1907015984904492,0.3287388802100024,-6.189255877202958,GDNF family receptor alpha-1,GFRa-1,GFRA1,Protein
CCL20.2468.62.3,-0.2320151336841096,5.454591257188067,0.6437094693171911,0.623678716816648,0.5808013782441629,-6.189468739530028,C-C motif chemokine 20,MIP-3a,CCL20,Protein
EDA2R.3083.71.1,0.2043641787476035,8.081861734083926,0.6412070393521649,0.8476337114593165,0.5673006611910113,-6.191054440036936,Tumor necrosis factor receptor superfamily member 27,XEDAR,EDA2R,Protein
VTN.13125.45.3,-0.0869527788271372,13.783715331378856,-0.6409024682044905,0.0015117446801815,0.6957535023279249,-6.191247022979596,Vitronectin,Vitronectin,VTN,Protein
CTGF.2975.19.2,0.4308600880682138,8.218467421037909,-0.6398243695344946,0.1119072907176925,0.028821181745545,-6.191927993941853,Connective tissue growth factor,CTGF,CTGF,Protein
CD22.2891.1.3,-0.1949957432999726,7.267518826732378,0.63857322121276,9.937896765657483e-11,0.8940331766304698,-6.192716862279534,B-cell receptor CD22,CD22,CD22,Protein
ACP5.3232.28.2,-0.1264784963568707,10.185692098187822,-0.6384096825426834,3.010402850354485e-07,0.5814613011802955,-6.192819864162886,Tartrate-resistant acid phosphatase type 5,TrATPase,ACP5,Protein
IDS.3198.4.1,-0.0517045796571004,9.217121564992548,-0.6354314119576688,0.1434756924233604,0.8021230062780638,-6.194691152899562,Iduronate 2-sulfatase,IDS,IDS,Protein
MMP8.9172.69.3,-0.0711338934172552,8.466805938637465,-0.6329135269529125,0.0710794705640018,0.5098910912193867,-6.196266487028556,Neutrophil collagenase,MMP-8,MMP8,Protein
CXCL11.3038.9.2,0.1028572834488385,8.447753843632558,0.6304487494322477,0.0999349969524734,0.9305732879017278,-6.19780265730396,C-X-C motif chemokine 11,I-TAC,CXCL11,Protein
IL24.3321.2.2,-0.0842777026027567,5.362424079313623,-0.6300145900944519,0.1908472729913273,0.959392343307916,-6.1980726381870985,Interleukin-24,IL24,IL24,Protein
CXCL16.2436.49.4,0.1485930552981896,10.668467000978426,0.6275296807344743,0.1715840997805061,0.1991640338239304,-6.199614365141335,C-X-C motif chemokine 16,"CXCL16, soluble",CXCL16,Protein
PPP3CA.PPP3R1.4903.72.1,-0.1945619545643259,6.025412964153767,0.6259872977885881,0.4744738901045908,0.0765294023396673,-6.200568310701582,Calcineurin,Calcineurin,PPP3CA PPP3R1,Protein
CXCL3.CXCL2.2986.49.2,-0.1668301422658153,5.86820117884161,-0.6249845128801337,0.000682798158737029,0.1677081132345891,-6.201187286710883,Gro-beta/gamma,Gro-b/g,CXCL3 CXCL2,Protein
FLT3.3437.80.3,0.2587189441943802,8.092743155619669,-0.6243354443430105,0.5821288354496945,0.735315037676685,-6.201587410137176,Receptor-type tyrosine-protein kinase FLT3,Flt-3,FLT3,Protein
RPS6KA5.3865.53.1,0.0308164962791729,4.911263274835103,0.6229219135683021,0.0009424416844550844,0.9325998686888016,-6.202457381775543,Ribosomal protein S6 kinase alpha-5,RSK-like protein kinase,RPS6KA5,Protein
AGR2.4959.2.1,0.0726504265196312,7.319448818260365,-0.6224960877478569,0.7928117328511524,2.00785360234627e-07,-6.20271908155928,Anterior gradient protein 2 homolog,AGR2,AGR2,Protein
FAP.5029.3.1,0.006169743070571,7.355408080623209,0.6211012174201193,0.0335913037147881,0.9457101339164932,-6.203575098123876,Prolyl endopeptidase FAP,SEPR,FAP,Protein
CTF1.2889.37.2,0.1839413302982479,6.952539025111097,0.6208543092664349,0.0004729448890559105,0.9957647199402592,-6.2037264267701495,Cardiotrophin-1,Cardiotrophin-1,CTF1,Protein
Human.virus.2624.31.2,-0.2049302584922222,8.367484878484852,-0.6208088776819396,0.9118898712332184,0.7297217190400581,-6.203754265110223,Protein E7_HPV18,HPV E7 Type18,Human-virus,Protein
